word		freq		rank		freq*rank 			 -60037.5
Maryland		23		4503		103569 			 43531.5
manufacturer		23		4504		103592 			 43554.5
Maggie		23		4505		103615 			 43577.5
Madison		23		4506		103638 			 43600.5
luncheon		23		4507		103661 			 43623.5
lock		23		4508		103684 			 43646.5
lengths		23		4509		103707 			 43669.5
leather		23		4510		103730 			 43692.5
league		23		4511		103753 			 43715.5
lawyers		23		4512		103776 			 43738.5
lands		23		4513		103799 			 43761.5
killing		23		4514		103822 			 43784.5
justified		23		4515		103845 			 43807.5
jump		23		4516		103868 			 43830.5
Jean		23		4517		103891 			 43853.5
incredible		23		4518		103914 			 43876.5
imitation		23		4519		103937 			 43899.5
hurried		23		4520		103960 			 43922.5
hungry		23		4521		103983 			 43945.5
Hollywood		23		4522		104006 			 43968.5
historic		23		4523		104029 			 43991.5
He'd		23		4524		104052 			 44014.5
heaven		23		4525		104075 			 44037.5
heating		23		4526		104098 			 44060.5
harder		23		4527		104121 			 44083.5
habit		23		4528		104144 			 44106.5
grades		23		4529		104167 			 44129.5
governmental		23		4530		104190 			 44152.5
giant		23		4531		104213 			 44175.5
genius		23		4532		104236 			 44198.5
generations		23		4533		104259 			 44221.5
Gen.		23		4534		104282 			 44244.5
furnished		23		4535		104305 			 44267.5
fortune		23		4536		104328 			 44290.5
Foreign		23		4537		104351 			 44313.5
folklore		23		4538		104374 			 44336.5
Fogg		23		4539		104397 			 44359.5
fibers		23		4540		104420 			 44382.5
Father		23		4541		104443 			 44405.5
falls		23		4542		104466 			 44428.5
factory		23		4543		104489 			 44451.5
exposure		23		4544		104512 			 44474.5
explicit		23		4545		104535 			 44497.5
exercises		23		4546		104558 			 44520.5
excited		23		4547		104581 			 44543.5
Everything		23		4548		104604 			 44566.5
estimates		23		4549		104627 			 44589.5
enable		23		4550		104650 			 44612.5
employee		23		4551		104673 			 44635.5
empirical		23		4552		104696 			 44658.5
Douglas		23		4553		104719 			 44681.5
dive		23		4554		104742 			 44704.5
discrimination		23		4555		104765 			 44727.5
depression		23		4556		104788 			 44750.5
degrees		23		4557		104811 			 44773.5
dedicated		23		4558		104834 			 44796.5
Daily		23		4559		104857 			 44819.5
curiosity		23		4560		104880 			 44842.5
coverage		23		4561		104903 			 44865.5
Cook		23		4562		104926 			 44888.5
controlling		23		4563		104949 			 44911.5
continuously		23		4564		104972 			 44934.5
compete		23		4565		104995 			 44957.5
colleagues		23		4566		105018 			 44980.5
code		23		4567		105041 			 45003.5
cleared		23		4568		105064 			 45026.5
civilian		23		4569		105087 			 45049.5
cigarette		23		4570		105110 			 45072.5
cheap		23		4571		105133 			 45095.5
charming		23		4572		105156 			 45118.5
channels		23		4573		105179 			 45141.5
category		23		4574		105202 			 45164.5
Casey		23		4575		105225 			 45187.5
Brown's		23		4576		105248 			 45210.5
bore		23		4577		105271 			 45233.5
belly		23		4578		105294 			 45256.5
beliefs		23		4579		105317 			 45279.5
bases		23		4580		105340 			 45302.5
barrel		23		4581		105363 			 45325.5
authors		23		4582		105386 			 45348.5
attempting		23		4583		105409 			 45371.5
astronomy		23		4584		105432 			 45394.5
assumptions		23		4585		105455 			 45417.5
assistant		23		4586		105478 			 45440.5
arrival		23		4587		105501 			 45463.5
anti-Semitism		23		4588		105524 			 45486.5
adjusted		23		4589		105547 			 45509.5
29		23		4590		105570 			 45532.5
yelled		22		4591		101002 			 40964.5
worn		22		4592		101024 			 40986.5
whisky		22		4593		101046 			 41008.5
we'd		22		4594		101068 			 41030.5
warned		22		4595		101090 			 41052.5
ward		22		4596		101112 			 41074.5
voluntary		22		4597		101134 			 41096.5
Vienna		22		4598		101156 			 41118.5
Victor		22		4599		101178 			 41140.5
valid		22		4600		101200 			 41162.5
urethane		22		4601		101222 			 41184.5
unfortunate		22		4602		101244 			 41206.5
uneasy		22		4603		101266 			 41228.5
uncertain		22		4604		101288 			 41250.5
trucks		22		4605		101310 			 41272.5
troubles		22		4606		101332 			 41294.5
triumph		22		4607		101354 			 41316.5
traveled		22		4608		101376 			 41338.5
tractor		22		4609		101398 			 41360.5
totally		22		4610		101420 			 41382.5
tip		22		4611		101442 			 41404.5
tie		22		4612		101464 			 41426.5
thrust		22		4613		101486 			 41448.5
temple		22		4614		101508 			 41470.5
targets		22		4615		101530 			 41492.5
surrender		22		4616		101552 			 41514.5
suited		22		4617		101574 			 41536.5
successes		22		4618		101596 			 41558.5
Student		22		4619		101618 			 41580.5
structural		22		4620		101640 			 41602.5
sticks		22		4621		101662 			 41624.5
steadily		22		4622		101684 			 41646.5
Spirit		22		4623		101706 			 41668.5
sphere		22		4624		101728 			 41690.5
spare		22		4625		101750 			 41712.5
souls		22		4626		101772 			 41734.5
sighed		22		4627		101794 			 41756.5
shouldn't		22		4628		101816 			 41778.5
she's		22		4629		101838 			 41800.5
sharing		22		4630		101860 			 41822.5
servants		22		4631		101882 			 41844.5
sentiment		22		4632		101904 			 41866.5
select		22		4633		101926 			 41888.5
searching		22		4634		101948 			 41910.5
Sandburg		22		4635		101970 			 41932.5
sampling		22		4636		101992 			 41954.5
S		22		4637		102014 			 41976.5
Royal		22		4638		102036 			 41998.5
rifles		22		4639		102058 			 42020.5
Rev.		22		4640		102080 			 42042.5
retained		22		4641		102102 			 42064.5
respects		22		4642		102124 			 42086.5
resist		22		4643		102146 			 42108.5
reliable		22		4644		102168 			 42130.5
relevant		22		4645		102190 			 42152.5
regularly		22		4646		102212 			 42174.5
registered		22		4647		102234 			 42196.5
rank		22		4648		102256 			 42218.5
Ralph		22		4649		102278 			 42240.5
pulling		22		4650		102300 			 42262.5
pressing		22		4651		102322 			 42284.5
preparing		22		4652		102344 			 42306.5
posts		22		4653		102366 			 42328.5
possessed		22		4654		102388 			 42350.5
plates		22		4655		102410 			 42372.5
plaster		22		4656		102432 			 42394.5
planets		22		4657		102454 			 42416.5
participate		22		4658		102476 			 42438.5
panic		22		4659		102498 			 42460.5
oxidation		22		4660		102520 			 42482.5
ownership		22		4661		102542 			 42504.5
overseas		22		4662		102564 			 42526.5
occasions		22		4663		102586 			 42548.5
obligations		22		4664		102608 			 42570.5
novels		22		4665		102630 			 42592.5
Music		22		4666		102652 			 42614.5
Miller		22		4667		102674 			 42636.5
middle-class		22		4668		102696 			 42658.5
Miami		22		4669		102718 			 42680.5
metropolitan		22		4670		102740 			 42702.5
mess		22		4671		102762 			 42724.5
melting		22		4672		102784 			 42746.5
Meanwhile		22		4673		102806 			 42768.5
manufacturing		22		4674		102828 			 42790.5
loaded		22		4675		102850 			 42812.5
lift		22		4676		102872 			 42834.5
Law		22		4677		102894 			 42856.5
laughter		22		4678		102916 			 42878.5
joke		22		4679		102938 			 42900.5
intentions		22		4680		102960 			 42922.5
insight		22		4681		102982 			 42944.5
insects		22		4682		103004 			 42966.5
implications		22		4683		103026 			 42988.5
honey		22		4684		103048 			 43010.5
hide		22		4685		103070 			 43032.5
herd		22		4686		103092 			 43054.5
happiness		22		4687		103114 			 43076.5
grows		22		4688		103136 			 43098.5
Green		22		4689		103158 			 43120.5
gang		22		4690		103180 			 43142.5
frequency		22		4691		103202 			 43164.5
freely		22		4692		103224 			 43186.5
frank		22		4693		103246 			 43208.5
formulas		22		4694		103268 			 43230.5
foams		22		4695		103290 			 43252.5
fifth		22		4696		103312 			 43274.5
fault		22		4697		103334 			 43296.5
factories		22		4698		103356 			 43318.5
exploration		22		4699		103378 			 43340.5
expects		22		4700		103400 			 43362.5
evidently		22		4701		103422 			 43384.5
engagement		22		4702		103444 			 43406.5
eliminated		22		4703		103466 			 43428.5
Elaine		22		4704		103488 			 43450.5
economical		22		4705		103510 			 43472.5
earliest		22		4706		103532 			 43494.5
drinks		22		4707		103554 			 43516.5
dressing		22		4708		103576 			 43538.5
Don		22		4709		103598 			 43560.5
displacement		22		4710		103620 			 43582.5
destiny		22		4711		103642 			 43604.5
describes		22		4712		103664 			 43626.5
democracy		22		4713		103686 			 43648.5
Deegan		22		4714		103708 			 43670.5
deck		22		4715		103730 			 43692.5
dealt		22		4716		103752 			 43714.5
convention		22		4717		103774 			 43736.5
convenient		22		4718		103796 			 43758.5
conspiracy		22		4719		103818 			 43780.5
complained		22		4720		103840 			 43802.5
chairs		22		4721		103862 			 43824.5
Century		22		4722		103884 			 43846.5
cat		22		4723		103906 			 43868.5
casual		22		4724		103928 			 43890.5
carries		22		4725		103950 			 43912.5
capabilities		22		4726		103972 			 43934.5
bridges		22		4727		103994 			 43956.5
bother		22		4728		104016 			 43978.5
bombers		22		4729		104038 			 44000.5
Bobbie		22		4730		104060 			 44022.5
biggest		22		4731		104082 			 44044.5
belongs		22		4732		104104 			 44066.5
Baltimore		22		4733		104126 			 44088.5
autumn		22		4734		104148 			 44110.5
attending		22		4735		104170 			 44132.5
assessment		22		4736		104192 			 44154.5
Article		22		4737		104214 			 44176.5
appreciation		22		4738		104236 			 44198.5
anticipated		22		4739		104258 			 44220.5
Anglo-Saxon		22		4740		104280 			 44242.5
America's		22		4741		104302 			 44264.5
ambiguous		22		4742		104324 			 44286.5
amateur		22		4743		104346 			 44308.5
altered		22		4744		104368 			 44330.5
alienation		22		4745		104390 			 44352.5
Alaska		22		4746		104412 			 44374.5
aids		22		4747		104434 			 44396.5
Affairs		22		4748		104456 			 44418.5
adults		22		4749		104478 			 44440.5
adding		22		4750		104500 			 44462.5
0		22		4751		104522 			 44484.5
Which		21		4752		99792 			 39754.5
wheels		21		4753		99813 			 39775.5
We've		21		4754		99834 			 39796.5
weren't		21		4755		99855 			 39817.5
Warwick		21		4756		99876 			 39838.5
Wall		21		4757		99897 			 39859.5
Wait		21		4758		99918 			 39880.5
Wagner		21		4759		99939 			 39901.5
Vernon		21		4760		99960 			 39922.5
Vermont		21		4761		99981 			 39943.5
Utopia		21		4762		100002 			 39964.5
urgent		21		4763		100023 			 39985.5
unlikely		21		4764		100044 			 40006.5
ugly		21		4765		100065 			 40027.5
traditions		21		4766		100086 			 40048.5
thorough		21		4767		100107 			 40069.5
thank		21		4768		100128 			 40090.5
teams		21		4769		100149 			 40111.5
Taylor		21		4770		100170 			 40132.5
tale		21		4771		100191 			 40153.5
suspected		21		4772		100212 			 40174.5
substitute		21		4773		100233 			 40195.5
submitted		21		4774		100254 			 40216.5
stumbled		21		4775		100275 			 40237.5
strategy		21		4776		100296 			 40258.5
stiff		21		4777		100317 			 40279.5
stern		21		4778		100338 			 40300.5
Steele		21		4779		100359 			 40321.5
statistics		21		4780		100380 			 40342.5
spectacular		21		4781		100401 			 40363.5
soap		21		4782		100422 			 40384.5
smart		21		4783		100443 			 40405.5
skirt		21		4784		100464 			 40426.5
Shu		21		4785		100485 			 40447.5
shining		21		4786		100506 			 40468.5
shame		21		4787		100527 			 40489.5
seventeen		21		4788		100548 			 40510.5
seated		21		4789		100569 			 40531.5
saving		21		4790		100590 			 40552.5
Russ		21		4791		100611 			 40573.5
roots		21		4792		100632 			 40594.5
Rock		21		4793		100653 			 40615.5
Rico		21		4794		100674 			 40636.5
rhythm		21		4795		100695 			 40657.5
Reverend		21		4796		100716 			 40678.5
reveals		21		4797		100737 			 40699.5
respond		21		4798		100758 			 40720.5
respectable		21		4799		100779 			 40741.5
Report		21		4800		100800 			 40762.5
rent		21		4801		100821 			 40783.5
relatives		21		4802		100842 			 40804.5
regiment		21		4803		100863 			 40825.5
recommendations		21		4804		100884 			 40846.5
rang		21		4805		100905 			 40867.5
racing		21		4806		100926 			 40888.5
races		21		4807		100947 			 40909.5
questioning		21		4808		100968 			 40930.5
Queen		21		4809		100989 			 40951.5
protein		21		4810		101010 			 40972.5
prospective		21		4811		101031 			 40993.5
Program		21		4812		101052 			 41014.5
profits		21		4813		101073 			 41035.5
preliminary		21		4814		101094 			 41056.5
possession		21		4815		101115 			 41077.5
Poor		21		4816		101136 			 41098.5
Police		21		4817		101157 			 41119.5
Podger		21		4818		101178 			 41140.5
planetary		21		4819		101199 			 41161.5
planet		21		4820		101220 			 41182.5
pile		21		4821		101241 			 41203.5
Philip		21		4822		101262 			 41224.5
pertinent		21		4823		101283 			 41245.5
persuaded		21		4824		101304 			 41266.5
Penny		21		4825		101325 			 41287.5
pause		21		4826		101346 			 41308.5
patient's		21		4827		101367 			 41329.5
passengers		21		4828		101388 			 41350.5
Party		21		4829		101409 			 41371.5
particle		21		4830		101430 			 41392.5
painter		21		4831		101451 			 41413.5
originally		21		4832		101472 			 41434.5
occurring		21		4833		101493 			 41455.5
obliged		21		4834		101514 			 41476.5
nuts		21		4835		101535 			 41497.5
Nov.		21		4836		101556 			 41518.5
Note		21		4837		101577 			 41539.5
neat		21		4838		101598 			 41560.5
Nation		21		4839		101619 			 41581.5
mutual		21		4840		101640 			 41602.5
Morris		21		4841		101661 			 41623.5
moreover		21		4842		101682 			 41644.5
moderate		21		4843		101703 			 41665.5
mode		21		4844		101724 			 41686.5
Missouri		21		4845		101745 			 41707.5
miss		21		4846		101766 			 41728.5
mines		21		4847		101787 			 41749.5
Mills		21		4848		101808 			 41770.5
milligrams		21		4849		101829 			 41791.5
Michigan		21		4850		101850 			 41812.5
meanings		21		4851		101871 			 41833.5
Maude		21		4852		101892 			 41854.5
mate		21		4853		101913 			 41875.5
masses		21		4854		101934 			 41896.5
Marshal		21		4855		101955 			 41917.5
luxury		21		4856		101976 			 41938.5
loyalty		21		4857		101997 			 41959.5
lowered		21		4858		102018 			 41980.5
Lo		21		4859		102039 			 42001.5
linear		21		4860		102060 			 42022.5
liberals		21		4861		102081 			 42043.5
launched		21		4862		102102 			 42064.5
killer		21		4863		102123 			 42085.5
Keith		21		4864		102144 			 42106.5
keeps		21		4865		102165 			 42127.5
Kay		21		4866		102186 			 42148.5
Katanga		21		4867		102207 			 42169.5
Joyce		21		4868		102228 			 42190.5
Johnston		21		4869		102249 			 42211.5
John's		21		4870		102270 			 42232.5
investigations		21		4871		102291 			 42253.5
intimate		21		4872		102312 			 42274.5
inclined		21		4873		102333 			 42295.5
ideological		21		4874		102354 			 42316.5
hypothalamic		21		4875		102375 			 42337.5
Home		21		4876		102396 			 42358.5
Hoag		21		4877		102417 			 42379.5
hits		21		4878		102438 			 42400.5
hesitated		21		4879		102459 			 42421.5
hen		21		4880		102480 			 42442.5
Hell		21		4881		102501 			 42463.5
heels		21		4882		102522 			 42484.5
hearts		21		4883		102543 			 42505.5
Having		21		4884		102564 			 42526.5
harmony		21		4885		102585 			 42547.5
habits		21		4886		102606 			 42568.5
H		21		4887		102627 			 42589.5
governing		21		4888		102648 			 42610.5
Go		21		4889		102669 			 42631.5
garage		21		4890		102690 			 42652.5
Francis		21		4891		102711 			 42673.5
fortunate		21		4892		102732 			 42694.5
forming		21		4893		102753 			 42715.5
fluid		21		4894		102774 			 42736.5
Faulkner		21		4895		102795 			 42757.5
farmer		21		4896		102816 			 42778.5
fans		21		4897		102837 			 42799.5
Everyone		21		4898		102858 			 42820.5
envelope		21		4899		102879 			 42841.5
enjoyment		21		4900		102900 			 42862.5
educated		21		4901		102921 			 42883.5
Eastern		21		4902		102942 			 42904.5
dynamic		21		4903		102963 			 42925.5
drawings		21		4904		102984 			 42946.5
doubtful		21		4905		103005 			 42967.5
displays		21		4906		103026 			 42988.5
dishes		21		4907		103047 			 43009.5
Di		21		4908		103068 			 43030.5
Detroit		21		4909		103089 			 43051.5
desperately		21		4910		103110 			 43072.5
despair		21		4911		103131 			 43093.5
delay		21		4912		103152 			 43114.5
definitely		21		4913		103173 			 43135.5
defend		21		4914		103194 			 43156.5
dare		21		4915		103215 			 43177.5
dances		21		4916		103236 			 43198.5
Cromwell		21		4917		103257 			 43219.5
crises		21		4918		103278 			 43240.5
craft		21		4919		103299 			 43261.5
crack		21		4920		103320 			 43282.5
Could		21		4921		103341 			 43303.5
corporations		21		4922		103362 			 43324.5
cope		21		4923		103383 			 43345.5
Consider		21		4924		103404 			 43366.5
conferences		21		4925		103425 			 43387.5
concerts		21		4926		103446 			 43408.5
computed		21		4927		103467 			 43429.5
Completion		21		4928		103488 			 43450.5
complement		21		4929		103509 			 43471.5
classification		21		4930		103530 			 43492.5
children's		21		4931		103551 			 43513.5
chiefly		21		4932		103572 			 43534.5
charter		21		4933		103593 			 43555.5
characterized		21		4934		103614 			 43576.5
certainty		21		4935		103635 			 43597.5
Capitol		21		4936		103656 			 43618.5
cabin		21		4937		103677 			 43639.5
Bridget		21		4938		103698 			 43660.5
Book		21		4939		103719 			 43681.5
Bobby		21		4940		103740 			 43702.5
boating		21		4941		103761 			 43723.5
bid		21		4942		103782 			 43744.5
Ben		21		4943		103803 			 43765.5
